Ticker,opening,closing,NextHigh,high,low,day
ARQQ,9.25,11.25,19.0,26.0,8.88,1
ARQQ,14.01,14.01,15.263,19.0,13.01,2
ARQQ,12.75,14.12,15.5,15.263,12.2401,3
ARQQ,14.57,15.1,16.2199,15.5,14.2395,4
ARQQ,14.79,14.98,15.4561,16.2199,14.67,5
ARQQ,14.99,12.6,14.5831,15.4561,12.55,6
ARQQ,13.6,14.08,22.83,14.5831,13.0,7
ARQQ,14.18,17.79,20.99,22.83,13.91,8
ARQQ,17.15,18.12,26.48,20.99,17.05,9
ARQQ,17.2,24.94,33.0,26.48,17.1,10
ARQQ,24.5,31.35,38.8799,33.0,23.68,11
ARQQ,29.84,35.42,41.52,38.8799,28.55,12
ARQQ,36.71,27.98,30.94,41.52,26.1,13
ARQQ,26.62,24.63,25.6199,30.94,21.685,14
ARQQ,24.9,20.7996,21.47,25.6199,19.38,15
ARQQ,20.59,19.18,23.6,21.47,19.0118,16
ARQQ,19.59,21.32,22.2,23.6,19.45,17
ARQQ,21.1,19.73,20.73,22.2,18.75,18
ARQQ,20.15,18.5,22.49,20.73,17.55,19
ARQQ,18.63,20.61,23.0,22.49,18.5,20
ARQQ,20.86,21.36,21.95,23.0,20.58,21
ARQQ,21.28,18.52,21.9,21.95,18.51,22
ARQQ,19.57,18.91,19.0679,21.9,18.7812,23
ARQQ,18.61,17.28,17.47,19.0679,16.55,24
ARQQ,17.19,15.5501,16.3,17.47,15.5,25
ARQQ,15.8,14.68,14.58,16.3,14.612,26
ARQQ,14.1,14.04,14.7772,14.58,13.0,27
ARQQ,14.62,13.87,15.4245,14.7772,13.6,28
ARQQ,14.13,14.68,15.05,15.4245,13.18,29
ARQQ,14.63,14.31,17.3,15.05,14.02,30
ARQQ,14.63,15.57,19.97,17.3,14.48,31
ARQQ,15.48,17.5017,18.93,19.97,15.25,32
ARQQ,18.52,16.66,16.96,18.93,16.16,33
ARQQ,16.4,16.5212,21.0,16.96,15.72,34
ARQQ,17.47,20.13,25.749,21.0,16.74,35
EFTR,19.0,15.24,14.4781,19.4639,12.85,1
EFTR,14.66,11.95,12.4,14.4781,11.11,2
EFTR,10.64,11.32,11.36,12.4,10.29,3
EFTR,11.13,11.09,10.94,11.36,10.35,4
EFTR,10.85,10.16,10.575,10.94,10.06,5
EFTR,10.19,8.65,9.32,10.575,8.52,6
EFTR,8.75,8.61,19.88,9.32,8.53,7
EFTR,8.96,12.63,40.42,19.88,8.885,8
EFTR,11.71,27.0,36.69,40.42,10.7001,9
EFTR,24.91,25.02,32.0,36.69,23.88,10
EFTR,29.33,26.53,34.4,32.0,25.04,11
EFTR,33.25,26.74,25.9,34.4,26.4101,12
EFTR,25.5,20.97,20.95,25.9,19.1009,13
EFTR,19.94,18.88,22.85,20.95,18.0,14
EFTR,19.57,19.63,20.38,22.85,19.1,15
EFTR,19.69,19.3,19.0064,20.38,18.2,16
EFTR,18.54,18.04,23.0,19.0064,17.5,17
